Parcela;Cota;Ecosistema;Orientacion;Fecha_siembra;Fecha_revision;Microestacion;Protector;Tratamiento;Cobertura_arborea;Vivo;Muerto
Finana;1500;Encinar;Norte;20241016;20250422;Collar_13-15;1;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250422;Collar_13-15;2;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250422;Collar_13-15;3;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250422;Collar_16-18;1;Refugio;0.089204767;;
Finana;1500;Encinar;Norte;20241016;20250422;Collar_16-18;2;Refugio;0.089204767;1;
Finana;1500;Encinar;Norte;20241016;20250422;Collar_16-18;3;Refugio;0.089204767;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_1-4;1;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_1-4;2;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_1-4;3;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_5-8;1;Control;0.825429393;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_5-8;2;Control;0.825429393;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_5-8;3;Control;0.825429393;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_9-12;1;Refugio;0.836731897;2;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_9-12;2;Refugio;0.836731897;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_9-12;3;Refugio;0.836731897;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_13-16;1;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_13-16;2;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_13-16;3;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_17-20;1;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_17-20;2;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_17-20;3;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_21-24;1;Control;0.866560818;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_21-24;2;Control;0.866560818;;
Portugos;1700;Pinar_sy;Sur;20241021;20250423;Collar_21-24;3;Control;0.866560818;;
Canar;1800;Robledal;Sur;20241014;20250423;50;1;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250423;50;2;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250423;50;3;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250423;49;1;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250423;49;2;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250423;49;3;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250423;51;1;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250423;51;2;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250423;51;3;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250423;52;1;Refugio;0.293132894;1;
Canar;1800;Robledal;Sur;20241014;20250423;52;2;Refugio;0.293132894;;
Canar;1800;Robledal;Sur;20241014;20250423;52;3;Refugio;0.293132894;;
Canar;1800;Robledal;Sur;20241014;20250423;53;1;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250423;53;2;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250423;53;3;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250423;54;1;Refugio;0.677412767;;
Canar;1800;Robledal;Sur;20241014;20250423;54;2;Refugio;0.677412767;;
Canar;1800;Robledal;Sur;20241014;20250423;54;3;Refugio;0.677412767;;
Canar;1700;Robledal;Sur;20241014;20250423;114;1;Refugio;0.822925837;;
Canar;1700;Robledal;Sur;20241014;20250423;114;2;Refugio;0.822925837;2;
Canar;1700;Robledal;Sur;20241014;20250423;114;3;Refugio;0.822925837;;
Canar;1700;Robledal;Sur;20241014;20250423;9;1;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250423;9;2;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250423;9;3;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250423;16;1;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250423;16;2;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250423;16;3;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250423;10;1;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250423;10;2;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250423;10;3;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250423;13;1;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250423;13;2;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250423;13;3;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250423;12;1;Refugio;0.640656215;;
Canar;1700;Robledal;Sur;20241014;20250423;12;2;Refugio;0.640656215;;
Canar;1700;Robledal;Sur;20241014;20250423;12;3;Refugio;0.640656215;;
Canar;2000;Piornal;Sur;20241014;20250429;39;1;Control;0;1;
Canar;2000;Piornal;Sur;20241014;20250429;39;2;Control;0;1;
Canar;2000;Piornal;Sur;20241014;20250429;39;3;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250429;3;1;Refugio;0;1;
Canar;2000;Piornal;Sur;20241014;20250429;3;2;Refugio;0;1;
Canar;2000;Piornal;Sur;20241014;20250429;3;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250429;36;1;Control;0;2;
Canar;2000;Piornal;Sur;20241014;20250429;36;2;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250429;36;3;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250429;35;1;Refugio;0;1;
Canar;2000;Piornal;Sur;20241014;20250429;35;2;Refugio;0;1;
Canar;2000;Piornal;Sur;20241014;20250429;35;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250429;37;1;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250429;37;2;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250429;37;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250429;38;1;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250429;38;2;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250429;38;3;Control;0;;
Canar;1900;Robledal;Sur;20241022;20250429;56;1;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250429;56;2;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250429;56;3;Refugio;0.670424821;;
Canar;1900;Robledal;Sur;20241022;20250429;55;1;Control;0.30693525;1;
Canar;1900;Robledal;Sur;20241022;20250429;55;2;Control;0.30693525;2;
Canar;1900;Robledal;Sur;20241022;20250429;55;3;Control;0.30693525;;
Canar;1900;Piornal;Sur;20241022;20250429;57;1;Refugio;0.283975764;1;
Canar;1900;Piornal;Sur;20241022;20250429;57;2;Refugio;0.283975764;;
Canar;1900;Piornal;Sur;20241022;20250429;57;3;Refugio;0.283975764;;
Canar;1900;Robledal;Sur;20241022;20250429;58;1;Control;0.05761775;;
Canar;1900;Robledal;Sur;20241022;20250429;58;2;Control;0.05761775;;
Canar;1900;Robledal;Sur;20241022;20250429;58;3;Control;0.05761775;;
Canar;1900;Piornal;Sur;20241022;20250429;60;1;Refugio;0.004152135;2;
Canar;1900;Piornal;Sur;20241022;20250429;60;2;Refugio;0.004152135;1;
Canar;1900;Piornal;Sur;20241022;20250429;60;3;Refugio;0.004152135;;
Canar;1900;Robledal;Sur;20241022;20250429;59;1;Refugio;0.600574463;;
Canar;1900;Robledal;Sur;20241022;20250429;59;2;Refugio;0.600574463;;
Canar;1900;Robledal;Sur;20241022;20250429;59;3;Refugio;0.600574463;;
Canar;1900;Piornal;Sur;20241022;20250429;63;1;Refugio;0;1;
Canar;1900;Piornal;Sur;20241022;20250429;63;2;Refugio;0;;
Canar;1900;Piornal;Sur;20241022;20250429;63;3;Refugio;0;;
Canar;1900;Robledal;Sur;20241022;20250429;61;1;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250429;61;2;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250429;61;3;Control;0.210915544;;
Canar;1900;Robledal;Sur;20241022;20250429;62;1;Refugio;0.592024705;1;
Canar;1900;Robledal;Sur;20241022;20250429;62;2;Refugio;0.592024705;;
Canar;1900;Robledal;Sur;20241022;20250429;62;3;Refugio;0.592024705;;
Camarate;1500;Encinar;Norte;20241105;20250430;40;1;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250430;40;2;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250430;40;3;Refugio;0.359531075;;
Camarate;1500;Encinar;Norte;20241105;20250430;41;1;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250430;41;2;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250430;41;3;Control;0.059943538;;
Camarate;1500;Encinar;Norte;20241105;20250430;43;1;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250430;43;2;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250430;43;3;Control;0.20510848;;
Camarate;1500;Encinar;Norte;20241105;20250430;42;1;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250430;42;2;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250430;42;3;Refugio;0.629552111;;
Camarate;1500;Encinar;Norte;20241105;20250430;44;1;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250430;44;2;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250430;44;3;Control;0.10444143;;
Camarate;1500;Encinar;Norte;20241105;20250430;45;1;Refugio;0.554234881;;
Camarate;1500;Encinar;Norte;20241105;20250430;45;2;Refugio;0.554234881;;
Camarate;1500;Encinar;Norte;20241105;20250430;45;3;Refugio;0.554234881;;
Camarate;1700;Robledal;Norte;20241105;20250430;6;1;Refugio;0.356924881;;
Camarate;1700;Robledal;Norte;20241105;20250430;6;2;Refugio;0.356924881;;
Camarate;1700;Robledal;Norte;20241105;20250430;6;3;Refugio;0.356924881;;
Camarate;1700;Robledal;Norte;20241105;20250430;67;1;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250430;67;2;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250430;67;3;Control;0.468103477;;
Camarate;1700;Robledal;Norte;20241105;20250430;66;1;Refugio;0.583936825;1;
Camarate;1700;Robledal;Norte;20241105;20250430;66;2;Refugio;0.583936825;;
Camarate;1700;Robledal;Norte;20241105;20250430;66;3;Refugio;0.583936825;;
Camarate;1700;Robledal;Norte;20241105;20250430;5;1;Control;0.435913851;3;
Camarate;1700;Robledal;Norte;20241105;20250430;5;2;Control;0.435913851;;
Camarate;1700;Robledal;Norte;20241105;20250430;5;3;Control;0.435913851;;
Camarate;1700;Robledal;Norte;20241105;20250430;4;1;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250430;4;2;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250430;4;3;Refugio;0.328830249;;
Camarate;1700;Robledal;Norte;20241105;20250430;1;1;Control;0.433905504;;
Camarate;1700;Robledal;Norte;20241105;20250430;1;2;Control;0.433905504;;
Camarate;1700;Robledal;Norte;20241105;20250430;1;3;Control;0.433905504;;
Camarate;2200;Piornal;Norte;20241105;20250506;22;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;22;2;Control;0;1;
Camarate;2200;Piornal;Norte;20241105;20250506;22;3;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;23;1;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;23;2;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;23;3;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;24;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;24;2;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;24;3;Control;0;1;
Camarate;2200;Piornal;Norte;20241105;20250506;25;1;Refugio;0;1;
Camarate;2200;Piornal;Norte;20241105;20250506;25;2;Refugio;0;2;
Camarate;2200;Piornal;Norte;20241105;20250506;25;3;Refugio;0;2;
Camarate;2200;Piornal;Norte;20241105;20250506;26;1;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;26;2;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;26;3;Control;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;27;1;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;27;2;Refugio;0;;
Camarate;2200;Piornal;Norte;20241105;20250506;27;3;Refugio;0;;
Camarate;1900;Robledal;Norte;20241105;20250506;20;1;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250506;20;2;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250506;20;3;Control;0.010985592;;
Camarate;1900;Robledal;Norte;20241105;20250506;21;1;Refugio;0.958735779;;
Camarate;1900;Robledal;Norte;20241105;20250506;21;2;Refugio;0.958735779;;
Camarate;1900;Robledal;Norte;20241105;20250506;21;3;Refugio;0.958735779;;
Camarate;1900;Robledal;Norte;20241105;20250506;14;1;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250506;14;2;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250506;14;3;Refugio;0.940318352;;
Camarate;1900;Robledal;Norte;20241105;20250506;17;1;Control;0.050402304;1;
Camarate;1900;Robledal;Norte;20241105;20250506;17;2;Control;0.050402304;;
Camarate;1900;Robledal;Norte;20241105;20250506;17;3;Control;0.050402304;;
Camarate;1900;Robledal;Norte;20241105;20250506;18;1;Refugio;0.782481673;1;
Camarate;1900;Robledal;Norte;20241105;20250506;18;2;Refugio;0.782481673;1;
Camarate;1900;Robledal;Norte;20241105;20250506;18;3;Refugio;0.782481673;;
Camarate;1900;Robledal;Norte;20241105;20250506;19;1;Control;0.136283987;1;
Camarate;1900;Robledal;Norte;20241105;20250506;19;2;Control;0.136283987;;
Camarate;1900;Robledal;Norte;20241105;20250506;19;3;Control;0.136283987;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;9372;1;Control;0.705893619;1;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;9372;2;Control;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;9372;3;Control;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;3631A-8234B;1;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;3631A-8234B;2;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;3631A-8234B;3;Refugio;0.705893619;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;6030A-9314B;1;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;6030A-9314B;2;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;6030A-9314B;3;Control;0.245059552;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;6071A-5495B;1;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;6071A-5495B;2;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;6071A-5495B;3;Refugio;0.770054896;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;8901A-1202B;1;Control;0.04955791;1;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;8901A-1202B;2;Control;0.04955791;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;8901A-1202B;3;Control;0.04955791;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;9157A-3572B;1;Refugio;0.758482037;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;9157A-3572B;2;Refugio;0.758482037;;
Hortichuela_alta;1500;Robledal;Norte;20241010;20250507;9157A-3572B;3;Refugio;0.758482037;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;65;1;Refugio;0.664800287;2;
Hortichuela;1300;Robledal;Norte;20230620;20250507;65;2;Refugio;0.664800287;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;65;3;Refugio;0.664800287;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;29;1;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;29;2;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;29;3;Control;0.489934459;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;31;1;Control;0.051828675;1;
Hortichuela;1300;Robledal;Norte;20230620;20250507;31;2;Control;0.051828675;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;31;3;Control;0.051828675;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;30;1;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;30;2;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;30;3;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;33;1;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;33;2;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;33;3;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;32;1;Refugio;0.673286027;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;32;2;Refugio;0.673286027;;
Hortichuela;1300;Robledal;Norte;20230620;20250507;32;3;Refugio;0.673286027;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_1-4;1;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_1-4;2;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_1-4;3;Refugio;0.544344462;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_5-8;1;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_5-8;2;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_5-8;3;Control;0.730136627;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_9-12;1;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_9-12;2;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_9-12;3;Refugio;0.344418743;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_13-16;1;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_13-16;2;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_13-16;3;Control;0.644406257;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_17-20;1;Refugio;0.316406647;;1
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_17-20;2;Refugio;0.316406647;2;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_17-20;3;Refugio;0.316406647;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_21-24;1;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_21-24;2;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;Collar_21-24;3;Control;0.542004918;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;214;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;214;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;214;3;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;690;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;690;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;690;3;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;641;1;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;641;2;Control;0;;
Nacimiento;1200;Pinar_ha;Norte;20241016;20250520;641;3;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_1-3;1;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_1-3;2;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_1-3;3;Control;0.054205783;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_4-6;1;Refugio;0.093623552;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_4-6;2;Refugio;0.093623552;1;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_4-6;3;Refugio;0.093623552;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_7-9;1;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_7-9;2;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_7-9;3;Control;0;;1
Finana;1500;Encinar;Norte;20241016;20250520;Collar_10-12;1;Refugio;0.140077942;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_10-12;2;Refugio;0.140077942;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_10-12;3;Refugio;0.140077942;1;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_13-15;1;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_13-15;2;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_13-15;3;Control;0;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_16-18;1;Refugio;0.089204767;;
Finana;1500;Encinar;Norte;20241016;20250520;Collar_16-18;2;Refugio;0.089204767;;1
Finana;1500;Encinar;Norte;20241016;20250520;Collar_16-18;3;Refugio;0.089204767;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_1-4;1;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_1-4;2;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_1-4;3;Refugio;0.713809552;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_5-8;1;Control;0.825429393;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_5-8;2;Control;0.825429393;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_5-8;3;Control;0.825429393;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_9-12;1;Refugio;0.836731897;2;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_9-12;2;Refugio;0.836731897;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_9-12;3;Refugio;0.836731897;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_13-16;1;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_13-16;2;Control;0.839677225;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_13-16;3;Control;0.839677225;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_17-20;1;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_17-20;2;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_17-20;3;Refugio;0.644618943;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_21-24;1;Control;0.866560818;1;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_21-24;2;Control;0.866560818;;
Portugos;1700;Pinar_sy;Sur;20241021;20250521;Collar_21-24;3;Control;0.866560818;;
Canar;1800;Robledal;Sur;20241014;20250521;50;1;Refugio;0.76124272;1;
Canar;1800;Robledal;Sur;20241014;20250521;50;2;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250521;50;3;Refugio;0.76124272;;
Canar;1800;Robledal;Sur;20241014;20250521;49;1;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250521;49;2;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250521;49;3;Control;0.43006552;;
Canar;1800;Robledal;Sur;20241014;20250521;51;1;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250521;51;2;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250521;51;3;Control;0.388082823;;
Canar;1800;Robledal;Sur;20241014;20250521;52;1;Refugio;0.293132894;4;
Canar;1800;Robledal;Sur;20241014;20250521;52;2;Refugio;0.293132894;5;
Canar;1800;Robledal;Sur;20241014;20250521;52;3;Refugio;0.293132894;;
Canar;1800;Robledal;Sur;20241014;20250521;53;1;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250521;53;2;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250521;53;3;Control;0.0356836;;
Canar;1800;Robledal;Sur;20241014;20250521;54;1;Refugio;0.677412767;;
Canar;1800;Robledal;Sur;20241014;20250521;54;2;Refugio;0.677412767;;
Canar;1800;Robledal;Sur;20241014;20250521;54;3;Refugio;0.677412767;;
Canar;1700;Robledal;Sur;20241014;20250521;114;1;Refugio;0.822925837;;
Canar;1700;Robledal;Sur;20241014;20250521;114;2;Refugio;0.822925837;1;1
Canar;1700;Robledal;Sur;20241014;20250521;114;3;Refugio;0.822925837;;
Canar;1700;Robledal;Sur;20241014;20250521;9;1;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250521;9;2;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250521;9;3;Control;0.146584964;;
Canar;1700;Robledal;Sur;20241014;20250521;16;1;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250521;16;2;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250521;16;3;Control;0.031152651;;
Canar;1700;Robledal;Sur;20241014;20250521;10;1;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250521;10;2;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250521;10;3;Refugio;0.725442196;;
Canar;1700;Robledal;Sur;20241014;20250521;13;1;Control;0.003621479;1;
Canar;1700;Robledal;Sur;20241014;20250521;13;2;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250521;13;3;Control;0.003621479;;
Canar;1700;Robledal;Sur;20241014;20250521;12;1;Refugio;0.640656215;;
Canar;1700;Robledal;Sur;20241014;20250521;12;2;Refugio;0.640656215;;
Canar;1700;Robledal;Sur;20241014;20250521;12;3;Refugio;0.640656215;;
Canar;2000;Piornal;Sur;20241014;20250529;39;1;Control;0;1;
Canar;2000;Piornal;Sur;20241014;20250529;39;2;Control;0;2;
Canar;2000;Piornal;Sur;20241014;20250529;39;3;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250529;3;1;Refugio;0;2;
Canar;2000;Piornal;Sur;20241014;20250529;3;2;Refugio;0;1;
Canar;2000;Piornal;Sur;20241014;20250529;3;3;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250529;36;1;Control;0;2;
Canar;2000;Piornal;Sur;20241014;20250529;36;2;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250529;36;3;Control;0;;
Canar;2000;Piornal;Sur;20241014;20250529;35;1;Refugio;0;3;
Canar;2000;Piornal;Sur;20241014;20250529;35;2;Refugio;0;3;
Canar;2000;Piornal;Sur;20241014;20250529;35;3;Refugio;0;1;
Canar;2000;Piornal;Sur;20241014;20250529;37;1;Refugio;0;;
Canar;2000;Piornal;Sur;20241014;20250529;37;2;Refugio;0;;
